Ticker_Nome;Ticker;Nome;Market
MAPS - WM Technology, Inc. - Class A Common Stock;MAPS;WM Technology, Inc. - Class A Common Stock;Nasdaq
MAPSW - WM Technology, Inc. - Warrants;MAPSW;WM Technology, Inc. - Warrants;Nasdaq
MAQC - Maquia Capital Acquisition Corporation - Class A Common Stock;MAQC;Maquia Capital Acquisition Corporation - Class A Common Stock;Nasdaq
MAQCU - Maquia Capital Acquisition Corporation - Unit;MAQCU;Maquia Capital Acquisition Corporation - Unit;Nasdaq
MAQCW - Maquia Capital Acquisition Corporation - Warrant;MAQCW;Maquia Capital Acquisition Corporation - Warrant;Nasdaq
MAR - Marriott International - Class A Common Stock;MAR;Marriott International - Class A Common Stock;Nasdaq
MARA - Marathon Digital Holdings, Inc. - Common Stock;MARA;Marathon Digital Holdings, Inc. - Common Stock;Nasdaq
MARPS - Marine Petroleum Trust - Units of Beneficial Interest;MARPS;Marine Petroleum Trust - Units of Beneficial Interest;Nasdaq
MARX - Mars Acquisition Corp. - Ordinary Shares;MARX;Mars Acquisition Corp. - Ordinary Shares;Nasdaq
MARXR - Mars Acquisition Corp. - Rights;MARXR;Mars Acquisition Corp. - Rights;Nasdaq
MARXU - Mars Acquisition Corp. - Unit;MARXU;Mars Acquisition Corp. - Unit;Nasdaq
MASI - Masimo Corporation - Common Stock;MASI;Masimo Corporation - Common Stock;Nasdaq
MASS - 908 Devices Inc. - Common Stock;MASS;908 Devices Inc. - Common Stock;Nasdaq
MAT - Mattel, Inc. - Common Stock;MAT;Mattel, Inc. - Common Stock;Nasdaq
MATH - Metalpha Technology Holding Limited - Ordinary Shares;MATH;Metalpha Technology Holding Limited - Ordinary Shares;Nasdaq
MATW - Matthews International Corporation - Class A Common Stock;MATW;Matthews International Corporation - Class A Common Stock;Nasdaq
MAXI - Simplify Bitcoin Strategy PLUS Income ETF;MAXI;Simplify Bitcoin Strategy PLUS Income ETF;Nasdaq
MAXN - Maxeon Solar Technologies, Ltd. - Ordinary Shares;MAXN;Maxeon Solar Technologies, Ltd. - Ordinary Shares;Nasdaq
MAYS - J. W. Mays, Inc. - Common Stock;MAYS;J. W. Mays, Inc. - Common Stock;Nasdaq
MBB - iShares MBS ETF;MBB;iShares MBS ETF;Nasdaq
MBCN - Middlefield Banc Corp. - Common Stock;MBCN;Middlefield Banc Corp. - Common Stock;Nasdaq
MBIN - Merchants Bancorp - Common Stock;MBIN;Merchants Bancorp - Common Stock;Nasdaq
MBINM - Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock;MBINM;Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock;Nasdaq
MBINN - Merchants Bancorp - Depositary Shares 6.00% Fixed Rate Series C Non-Cumulative Perpetual Preferred Stock;MBINN;Merchants Bancorp - Depositary Shares 6.00% Fixed Rate Series C Non-Cumulative Perpetual Preferred Stock;Nasdaq
MBINO - Merchants Bancorp - Depositary Shares Each Representing a 1/40th Interest in a Share of Series B Fixed-to-Floating Rate;MBINO;Merchants Bancorp - Depositary Shares Each Representing a 1/40th Interest in a Share of Series B Fixed-to-Floating Rate;Nasdaq
MBIO - Mustang Bio, Inc. - Common Stock;MBIO;Mustang Bio, Inc. - Common Stock;Nasdaq
MBLY - Mobileye Global Inc. - Class A Common Stock;MBLY;Mobileye Global Inc. - Class A Common Stock;Nasdaq
MBNKP - Medallion Bank - Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series F;MBNKP;Medallion Bank - Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series F;Nasdaq
MBOT - Microbot Medical Inc.  - Common Stock;MBOT;Microbot Medical Inc.  - Common Stock;Nasdaq
MBRX - Moleculin Biotech, Inc. - Common Stock;MBRX;Moleculin Biotech, Inc. - Common Stock;Nasdaq
MBUU - Malibu Boats, Inc. - Common Stock;MBUU;Malibu Boats, Inc. - Common Stock;Nasdaq
MBWM - Mercantile Bank Corporation - Common Stock;MBWM;Mercantile Bank Corporation - Common Stock;Nasdaq
MCAA - Mountain  - Class A Ordinary Shares;MCAA;Mountain  - Class A Ordinary Shares;Nasdaq
MCAAU - Mountain  - Unit;MCAAU;Mountain  - Unit;Nasdaq
MCAAW - Mountain  - Warrant;MCAAW;Mountain  - Warrant;Nasdaq
MCAC - Monterey Capital Acquisition Corporation - Class A Common Stock;MCAC;Monterey Capital Acquisition Corporation - Class A Common Stock;Nasdaq
MCACR - Monterey Capital Acquisition Corporation - Rights;MCACR;Monterey Capital Acquisition Corporation - Rights;Nasdaq
MCACU - Monterey Capital Acquisition Corporation - Unit;MCACU;Monterey Capital Acquisition Corporation - Unit;Nasdaq
MCACW - Monterey Capital Acquisition Corporation - Warrants;MCACW;Monterey Capital Acquisition Corporation - Warrants;Nasdaq
MCAG - Mountain Crest Acquisition Corp. V - Common Stock;MCAG;Mountain Crest Acquisition Corp. V - Common Stock;Nasdaq
MCAGR - Mountain Crest Acquisition Corp. V - Right;MCAGR;Mountain Crest Acquisition Corp. V - Right;Nasdaq
MCAGU - Mountain Crest Acquisition Corp. V - Unit;MCAGU;Mountain Crest Acquisition Corp. V - Unit;Nasdaq
MCBC - Macatawa Bank Corporation - Common Stock;MCBC;Macatawa Bank Corporation - Common Stock;Nasdaq
MCBS - MetroCity Bankshares, Inc. - Common Stock;MCBS;MetroCity Bankshares, Inc. - Common Stock;Nasdaq
MCFT - MasterCraft Boat Holdings, Inc. - Common Stock;MCFT;MasterCraft Boat Holdings, Inc. - Common Stock;Nasdaq
MCHI - iShares MSCI China ETF;MCHI;iShares MSCI China ETF;Nasdaq
MCHP - Microchip Technology Incorporated - Common Stock;MCHP;Microchip Technology Incorporated - Common Stock;Nasdaq
MCHS - Matthews China Discovery Active ETF;MCHS;Matthews China Discovery Active ETF;Nasdaq
MCHX - Marchex, Inc. - Class B Common Stock;MCHX;Marchex, Inc. - Class B Common Stock;Nasdaq
MCRB - Seres Therapeutics, Inc. - Common Stock;MCRB;Seres Therapeutics, Inc. - Common Stock;Nasdaq
MCRI - Monarch Casino & Resort, Inc. - Common Stock;MCRI;Monarch Casino & Resort, Inc. - Common Stock;Nasdaq
MCSE - Martin Currie Sustainable International Equity ETF;MCSE;Martin Currie Sustainable International Equity ETF;Nasdaq
MCVT - Mill City Ventures III, Ltd. - Common Stock;MCVT;Mill City Ventures III, Ltd. - Common Stock;Nasdaq
MDAI - Spectral AI, Inc. - Class A Common Stock;MDAI;Spectral AI, Inc. - Class A Common Stock;Nasdaq
MDAIW - Spectral AI, Inc. - Warrants;MDAIW;Spectral AI, Inc. - Warrants;Nasdaq
MDB - MongoDB, Inc. - Class A Common Stock;MDB;MongoDB, Inc. - Class A Common Stock;Nasdaq
MDBH - MDB Capital Holdings, LLC - Class A common ;MDBH;MDB Capital Holdings, LLC - Class A common ;Nasdaq
MDCP - VictoryShares THB Mid Cap ETF;MDCP;VictoryShares THB Mid Cap ETF;Nasdaq
MDGL - Madrigal Pharmaceuticals, Inc. - Common Stock;MDGL;Madrigal Pharmaceuticals, Inc. - Common Stock;Nasdaq
MDIA - Mediaco Holding Inc. - Class A Common Stock;MDIA;Mediaco Holding Inc. - Class A Common Stock;Nasdaq
MDIV - Multi-Asset Diversified Income Index Fund;MDIV;Multi-Asset Diversified Income Index Fund;Nasdaq
MDJH - MDJM LTD - Ordinary Shares;MDJH;MDJM LTD - Ordinary Shares;Nasdaq
MDLZ - Mondelez International, Inc. - Class A Common Stock;MDLZ;Mondelez International, Inc. - Class A Common Stock;Nasdaq
MDRR - Medalist Diversified REIT, Inc. - Common Stock;MDRR;Medalist Diversified REIT, Inc. - Common Stock;Nasdaq
MDRRP - Medalist Diversified REIT, Inc. - Series A Cumulative Redeemable Preferred Stock;MDRRP;Medalist Diversified REIT, Inc. - Series A Cumulative Redeemable Preferred Stock;Nasdaq
MDWD - MediWound Ltd. - Ordinary Shares;MDWD;MediWound Ltd. - Ordinary Shares;Nasdaq
MDXG - MiMedx Group, Inc - Common Stock;MDXG;MiMedx Group, Inc - Common Stock;Nasdaq
MDXH - MDxHealth SA - Ordinary Shares;MDXH;MDxHealth SA - Ordinary Shares;Nasdaq
ME - 23andMe Holding Co. - Common Stock;ME;23andMe Holding Co. - Common Stock;Nasdaq
MEDP - Medpace Holdings, Inc. - Common Stock;MEDP;Medpace Holdings, Inc. - Common Stock;Nasdaq
MEDS - TRxADE HEALTH, Inc. - Common Stock;MEDS;TRxADE HEALTH, Inc. - Common Stock;Nasdaq
MEDX - Horizon Kinetics Medical ETF;MEDX;Horizon Kinetics Medical ETF;Nasdaq
MEGL - Magic Empire Global Limited - Ordinary Shares;MEGL;Magic Empire Global Limited - Ordinary Shares;Nasdaq
MEIP - MEI Pharma, Inc. - Common Stock;MEIP;MEI Pharma, Inc. - Common Stock;Nasdaq
MELI - MercadoLibre, Inc. - Common Stock;MELI;MercadoLibre, Inc. - Common Stock;Nasdaq
MEMS - Matthews Emerging Markets Discovery Active ETF;MEMS;Matthews Emerging Markets Discovery Active ETF;Nasdaq
MEOH - Methanex Corporation - Common Stock;MEOH;Methanex Corporation - Common Stock;Nasdaq
MERC - Mercer International Inc. - Common Stock;MERC;Mercer International Inc. - Common Stock;Nasdaq
MESA - Mesa Air Group, Inc. - Common Stock;MESA;Mesa Air Group, Inc. - Common Stock;Nasdaq
MESO - Mesoblast Limited - American Depositary Shares;MESO;Mesoblast Limited - American Depositary Shares;Nasdaq
META - Meta Platforms, Inc. - Class A Common Stock;META;Meta Platforms, Inc. - Class A Common Stock;Nasdaq
METC - Ramaco Resources, Inc. - Class A Common Stock;METC;Ramaco Resources, Inc. - Class A Common Stock;Nasdaq
METCB - Ramaco Resources, Inc. - Class B Common Stock;METCB;Ramaco Resources, Inc. - Class B Common Stock;Nasdaq
METCL - Ramaco Resources, Inc. - 9.00% Senior Notes due 2026;METCL;Ramaco Resources, Inc. - 9.00% Senior Notes due 2026;Nasdaq
METD - Direxion Daily META Bear 1X Shares;METD;Direxion Daily META Bear 1X Shares;Nasdaq
METU - Direxion Daily META Bull 2X Shares;METU;Direxion Daily META Bull 2X Shares;Nasdaq
MFH - Mercurity Fintech Holding Inc. - American Ordinary Shares;MFH;Mercurity Fintech Holding Inc. - American Ordinary Shares;Nasdaq
MFI - mF International Limited - Ordinary Shares;MFI;mF International Limited - Ordinary Shares;Nasdaq
MFIC - MidCap Financial Investment Corporation - Closed End Fund;MFIC;MidCap Financial Investment Corporation - Closed End Fund;Nasdaq
MFICL - MidCap Financial Investment Corporation - 8.00% Notes due 2028;MFICL;MidCap Financial Investment Corporation - 8.00% Notes due 2028;Nasdaq
MFIN - Medallion Financial Corp. - Common Stock;MFIN;Medallion Financial Corp. - Common Stock;Nasdaq
MFLX - First Trust Flexible Municipal High Income ETF;MFLX;First Trust Flexible Municipal High Income ETF;Nasdaq
MGEE - MGE Energy Inc. - Common Stock;MGEE;MGE Energy Inc. - Common Stock;Nasdaq
MGIC - Magic Software Enterprises Ltd. - Ordinary Shares;MGIC;Magic Software Enterprises Ltd. - Ordinary Shares;Nasdaq
MGIH - Millennium Group International Holdings Limited - Ordinary Shares;MGIH;Millennium Group International Holdings Limited - Ordinary Shares;Nasdaq
MGNI - Magnite, Inc. - Common Stock;MGNI;Magnite, Inc. - Common Stock;Nasdaq
MGNX - MacroGenics, Inc. - Common Stock;MGNX;MacroGenics, Inc. - Common Stock;Nasdaq
MGOL - MGO Global Inc. - Common Stock;MGOL;MGO Global Inc. - Common Stock;Nasdaq
MGPI - MGP Ingredients, Inc. - Common Stock;MGPI;MGP Ingredients, Inc. - Common Stock;Nasdaq
MGRC - McGrath RentCorp - Common Stock;MGRC;McGrath RentCorp - Common Stock;Nasdaq
MGRM - Monogram Technologies Inc. - Common Stock;MGRM;Monogram Technologies Inc. - Common Stock;Nasdaq
MGRX - Mangoceuticals, Inc. - Common Stock;MGRX;Mangoceuticals, Inc. - Common Stock;Nasdaq
MGTX - MeiraGTx Holdings plc - Ordinary Shares;MGTX;MeiraGTx Holdings plc - Ordinary Shares;Nasdaq
MGX - Metagenomi, Inc. - Common Stock;MGX;Metagenomi, Inc. - Common Stock;Nasdaq
MGYR - Magyar Bancorp, Inc. - Common Stock;MGYR;Magyar Bancorp, Inc. - Common Stock;Nasdaq
MHLD - Maiden Holdings, Ltd. - Common Stock;MHLD;Maiden Holdings, Ltd. - Common Stock;Nasdaq
MHUA - Meihua International Medical Technologies Co., Ltd. - Ordinary Shares;MHUA;Meihua International Medical Technologies Co., Ltd. - Ordinary Shares;Nasdaq
MICS - The Singing Machine Company, Inc. - Common Stock;MICS;The Singing Machine Company, Inc. - Common Stock;Nasdaq
MIDD - The Middleby Corporation - Common Stock;MIDD;The Middleby Corporation - Common Stock;Nasdaq
MIGI - Mawson Infrastructure Group Inc. - Common Stock;MIGI;Mawson Infrastructure Group Inc. - Common Stock;Nasdaq
MILN - Global X Millennial Consumer ETF;MILN;Global X Millennial Consumer ETF;Nasdaq
MIND - MIND Technology, Inc. - Common Stock;MIND;MIND Technology, Inc. - Common Stock;Nasdaq
MINDP - MIND Technology, Inc. - Series A 9.00% Series A Cumulative Preferred Stock;MINDP;MIND Technology, Inc. - Series A 9.00% Series A Cumulative Preferred Stock;Nasdaq
MINM - Minim, Inc. - Common Stock;MINM;Minim, Inc. - Common Stock;Nasdaq
MIRA - MIRA Pharmaceuticals, Inc. - Common Stock;MIRA;MIRA Pharmaceuticals, Inc. - Common Stock;Nasdaq
MIRM - Mirum Pharmaceuticals, Inc. - common stock;MIRM;Mirum Pharmaceuticals, Inc. - common stock;Nasdaq
MIST - Milestone Pharmaceuticals Inc. - Common Shares;MIST;Milestone Pharmaceuticals Inc. - Common Shares;Nasdaq
MITA - Coliseum Acquisition Corp. - Class A Ordinary Share;MITA;Coliseum Acquisition Corp. - Class A Ordinary Share;Nasdaq
MITAU - Coliseum Acquisition Corp. - Unit;MITAU;Coliseum Acquisition Corp. - Unit;Nasdaq
MITAW - Coliseum Acquisition Corp. - Warrant;MITAW;Coliseum Acquisition Corp. - Warrant;Nasdaq
MITK - Mitek Systems, Inc. - Common Stock;MITK;Mitek Systems, Inc. - Common Stock;Nasdaq
MKAM - MKAM ETF;MKAM;MKAM ETF;Nasdaq
MKSI - MKS Instruments, Inc. - Common Stock;MKSI;MKS Instruments, Inc. - Common Stock;Nasdaq
MKTW - MarketWise, Inc. - Class A Common Stock;MKTW;MarketWise, Inc. - Class A Common Stock;Nasdaq
MKTX - MarketAxess Holdings, Inc. - Common Stock;MKTX;MarketAxess Holdings, Inc. - Common Stock;Nasdaq
MLAB - Mesa Laboratories, Inc. - Common Stock;MLAB;Mesa Laboratories, Inc. - Common Stock;Nasdaq
MLCO - Melco Resorts & Entertainment Limited - American Depositary Shares ;MLCO;Melco Resorts & Entertainment Limited - American Depositary Shares ;Nasdaq
MLEC - Moolec Science SA - Ordinary shares;MLEC;Moolec Science SA - Ordinary shares;Nasdaq
MLECW - Moolec Science SA - Warrant;MLECW;Moolec Science SA - Warrant;Nasdaq
MLGO - MicroAlgo, Inc. - Ordinary Shares;MLGO;MicroAlgo, Inc. - Ordinary Shares;Nasdaq
MLKN - MillerKnoll, Inc. - Common Stock;MLKN;MillerKnoll, Inc. - Common Stock;Nasdaq
MLTX - MoonLake Immunotherapeutics - Class A Ordinary Shares;MLTX;MoonLake Immunotherapeutics - Class A Ordinary Shares;Nasdaq
MLYS - Mineralys Therapeutics, Inc. - Common Stock;MLYS;Mineralys Therapeutics, Inc. - Common Stock;Nasdaq
MMAT - Meta Materials Inc. - Common Stock;MMAT;Meta Materials Inc. - Common Stock;Nasdaq
MMLP - Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests;MMLP;Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests;Nasdaq
MMSI - Merit Medical Systems, Inc. - Common Stock;MMSI;Merit Medical Systems, Inc. - Common Stock;Nasdaq
MMV - MultiMetaVerse Holdings Limited - Class A Ordinary Share;MMV;MultiMetaVerse Holdings Limited - Class A Ordinary Share;Nasdaq
MMVWW - MultiMetaVerse Holdings Limited - Warrant;MMVWW;MultiMetaVerse Holdings Limited - Warrant;Nasdaq
MMYT - MakeMyTrip Limited - Ordinary Shares;MMYT;MakeMyTrip Limited - Ordinary Shares;Nasdaq
MNDO - MIND C.T.I. Ltd. - Ordinary Shares;MNDO;MIND C.T.I. Ltd. - Ordinary Shares;Nasdaq
MNDR - Mobile-health Network Solutions - Class A Ordinary Shares;MNDR;Mobile-health Network Solutions - Class A Ordinary Shares;Nasdaq
MNDY - monday.com Ltd. - Ordinary Shares;MNDY;monday.com Ltd. - Ordinary Shares;Nasdaq
MNKD - MannKind Corporation - Common Stock;MNKD;MannKind Corporation - Common Stock;Nasdaq
MNMD - Mind Medicine (MindMed) Inc. - Common Shares;MNMD;Mind Medicine (MindMed) Inc. - Common Shares;Nasdaq
MNOV - MediciNova, Inc. - Common Stock;MNOV;MediciNova, Inc. - Common Stock;Nasdaq
MNPR - Monopar Therapeutics Inc. - Common Stock;MNPR;Monopar Therapeutics Inc. - Common Stock;Nasdaq
MNRO - Monro, Inc.  - Common Stock;MNRO;Monro, Inc.  - Common Stock;Nasdaq
MNSB - MainStreet Bancshares, Inc. - Common Stock;MNSB;MainStreet Bancshares, Inc. - Common Stock;Nasdaq
MNSBP - MainStreet Bancshares, Inc. - Depositary Shares;MNSBP;MainStreet Bancshares, Inc. - Depositary Shares;Nasdaq
MNST - Monster Beverage Corporation - Common Stock;MNST;Monster Beverage Corporation - Common Stock;Nasdaq
MNTK - Montauk Renewables, Inc. - Common Stock;MNTK;Montauk Renewables, Inc. - Common Stock;Nasdaq
MNTL - Tema Neuroscience and Mental Health ETF;MNTL;Tema Neuroscience and Mental Health ETF;Nasdaq
MNTS - Momentus Inc. - Class A Common Stock;MNTS;Momentus Inc. - Class A Common Stock;Nasdaq
MNTSW - Momentus Inc. - Warrant;MNTSW;Momentus Inc. - Warrant;Nasdaq
MNTX - Manitex International, Inc. - common stock;MNTX;Manitex International, Inc. - common stock;Nasdaq
MNY - MoneyHero Limited - Class A Ordinary Shares;MNY;MoneyHero Limited - Class A Ordinary Shares;Nasdaq
MNYWW - MoneyHero Limited - Warrants;MNYWW;MoneyHero Limited - Warrants;Nasdaq
MOB - Mobilicom Limited - American Depositary Shares;MOB;Mobilicom Limited - American Depositary Shares;Nasdaq
MOBBW - Mobilicom Limited - Warrants;MOBBW;Mobilicom Limited - Warrants;Nasdaq
MOBX - Mobix Labs, Inc. - Class A Common Stock;MOBX;Mobix Labs, Inc. - Class A Common Stock;Nasdaq
MOBXW - Mobix Labs, Inc. - Warrants;MOBXW;Mobix Labs, Inc. - Warrants;Nasdaq
MODD - Modular Medical, Inc. - common stock;MODD;Modular Medical, Inc. - common stock;Nasdaq
MODL - VictoryShares WestEnd U.S. Sector ETF;MODL;VictoryShares WestEnd U.S. Sector ETF;Nasdaq
MODV - ModivCare Inc. - Common Stock;MODV;ModivCare Inc. - Common Stock;Nasdaq
MOFG - MidWestOne Financial Group, Inc. - Common Stock;MOFG;MidWestOne Financial Group, Inc. - Common Stock;Nasdaq
MOGO - Mogo Inc. - Common Shares;MOGO;Mogo Inc. - Common Shares;Nasdaq
MOLN - Molecular Partners AG - American Depositary Shares;MOLN;Molecular Partners AG - American Depositary Shares;Nasdaq
MOMO - Hello Group Inc.  - American Depositary Shares;MOMO;Hello Group Inc.  - American Depositary Shares;Nasdaq
MOND - Mondee Holdings, Inc. - Class A Common Stock;MOND;Mondee Holdings, Inc. - Class A Common Stock;Nasdaq
MOOD - Relative Sentiment Tactical Allocation ETF;MOOD;Relative Sentiment Tactical Allocation ETF;Nasdaq
MOR - MorphoSys AG - American Depositary Shares;MOR;MorphoSys AG - American Depositary Shares;Nasdaq
MORF - Morphic Holding, Inc. - Common Stock;MORF;Morphic Holding, Inc. - Common Stock;Nasdaq
MORN - Morningstar, Inc. - Common Stock;MORN;Morningstar, Inc. - Common Stock;Nasdaq
MOVE - Movano Inc. - Common Stock;MOVE;Movano Inc. - Common Stock;Nasdaq
MPAA - Motorcar Parts of America, Inc. - Common Stock;MPAA;Motorcar Parts of America, Inc. - Common Stock;Nasdaq
MPB - Mid Penn Bancorp - Common Stock;MPB;Mid Penn Bancorp - Common Stock;Nasdaq
MPWR - Monolithic Power Systems, Inc. - Common Stock;MPWR;Monolithic Power Systems, Inc. - Common Stock;Nasdaq
MQ - Marqeta, Inc. - Class A Common Stock;MQ;Marqeta, Inc. - Class A Common Stock;Nasdaq
MRAM - Everspin Technologies, Inc. - Common Stock;MRAM;Everspin Technologies, Inc. - Common Stock;Nasdaq
MRBK - Meridian Corporation - Common Stock;MRBK;Meridian Corporation - Common Stock;Nasdaq
MRCC - Monroe Capital Corporation - Closed End Fund;MRCC;Monroe Capital Corporation - Closed End Fund;Nasdaq
MRCY - Mercury Systems Inc - Common Stock;MRCY;Mercury Systems Inc - Common Stock;Nasdaq
MREO - Mereo BioPharma Group plc - American Depositary Shares;MREO;Mereo BioPharma Group plc - American Depositary Shares;Nasdaq
MRIN - Marin Software Incorporated - Common Stock;MRIN;Marin Software Incorporated - Common Stock;Nasdaq
MRKR - Marker Therapeutics, Inc. - Common Stock;MRKR;Marker Therapeutics, Inc. - Common Stock;Nasdaq
MRM - MEDIROM Healthcare Technologies Inc. - American Depositary Share;MRM;MEDIROM Healthcare Technologies Inc. - American Depositary Share;Nasdaq
MRNA - Moderna, Inc. - Common Stock;MRNA;Moderna, Inc. - Common Stock;Nasdaq
MRNO - Murano Global Investments PLC - Ordinary Shares;MRNO;Murano Global Investments PLC - Ordinary Shares;Nasdaq
MRNOW - Murano Global Investments PLC - Warrants;MRNOW;Murano Global Investments PLC - Warrants;Nasdaq
MRNS - Marinus Pharmaceuticals, Inc. - Common Stock;MRNS;Marinus Pharmaceuticals, Inc. - Common Stock;Nasdaq
MRSN - Mersana Therapeutics, Inc. - Common Stock;MRSN;Mersana Therapeutics, Inc. - Common Stock;Nasdaq
MRTN - Marten Transport, Ltd. - Common Stock;MRTN;Marten Transport, Ltd. - Common Stock;Nasdaq
MRUS - Merus N.V. - Common Shares;MRUS;Merus N.V. - Common Shares;Nasdaq
MRVI - Maravai LifeSciences Holdings, Inc. - Class A common stock;MRVI;Maravai LifeSciences Holdings, Inc. - Class A common stock;Nasdaq
MRVL - Marvell Technology, Inc. - Common Stock;MRVL;Marvell Technology, Inc. - Common Stock;Nasdaq
MRX - Marex Group plc - Ordinary Shares;MRX;Marex Group plc - Ordinary Shares;Nasdaq
MSAI - MultiSensor AI Holdings, Inc. - Common Stock;MSAI;MultiSensor AI Holdings, Inc. - Common Stock;Nasdaq
MSAIW - MultiSensor AI Holdings, Inc. - Warrants;MSAIW;MultiSensor AI Holdings, Inc. - Warrants;Nasdaq
MSBI - Midland States Bancorp, Inc. - Common Stock;MSBI;Midland States Bancorp, Inc. - Common Stock;Nasdaq
MSBIP - Midland States Bancorp, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A;MSBIP;Midland States Bancorp, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A;Nasdaq
MSEX - Middlesex Water Company - Common Stock;MSEX;Middlesex Water Company - Common Stock;Nasdaq
MSFD - Direxion Daily MSFT Bear 1X Shares;MSFD;Direxion Daily MSFT Bear 1X Shares;Nasdaq
MSFL - GraniteShares 2x Long MSFT Daily ETF;MSFL;GraniteShares 2x Long MSFT Daily ETF;Nasdaq
MSFT - Microsoft Corporation - Common Stock;MSFT;Microsoft Corporation - Common Stock;Nasdaq
MSFU - Direxion Daily MSFT Bull 2X Shares;MSFU;Direxion Daily MSFT Bull 2X Shares;Nasdaq
MSGM - Motorsport Games Inc. - Class A Common Stock;MSGM;Motorsport Games Inc. - Class A Common Stock;Nasdaq
MSS - Maison Solutions Inc. - Class A Common Stock;MSS;Maison Solutions Inc. - Class A Common Stock;Nasdaq
MSSA - Metal Sky Star Acquisition Corporation - Ordinary shares;MSSA;Metal Sky Star Acquisition Corporation - Ordinary shares;Nasdaq
MSSAR - Metal Sky Star Acquisition Corporation - Right;MSSAR;Metal Sky Star Acquisition Corporation - Right;Nasdaq
MSSAU - Metal Sky Star Acquisition Corporation - Unit;MSSAU;Metal Sky Star Acquisition Corporation - Unit;Nasdaq
MSSAW - Metal Sky Star Acquisition Corporation - Warrant;MSSAW;Metal Sky Star Acquisition Corporation - Warrant;Nasdaq
MSTR - MicroStrategy Incorporated - Class A Common Stock;MSTR;MicroStrategy Incorporated - Class A Common Stock;Nasdaq
MTC - MMTec, Inc. - Common Shares;MTC;MMTec, Inc. - Common Shares;Nasdaq
MTCH - Match Group, Inc. - Common Stock;MTCH;Match Group, Inc. - Common Stock;Nasdaq
MTEK - Maris-Tech Ltd. - ordinary shares;MTEK;Maris-Tech Ltd. - ordinary shares;Nasdaq
MTEKW - Maris-Tech Ltd. - Warrants;MTEKW;Maris-Tech Ltd. - Warrants;Nasdaq
MTEM - Molecular Templates, Inc. - Common Stock;MTEM;Molecular Templates, Inc. - Common Stock;Nasdaq
MTEN - Mingteng International Corporation Inc. - Ordinary Shares;MTEN;Mingteng International Corporation Inc. - Ordinary Shares;Nasdaq
MTEX - Mannatech, Incorporated - Common Stock;MTEX;Mannatech, Incorporated - Common Stock;Nasdaq
MTLS - Materialise NV - American Depositary Shares;MTLS;Materialise NV - American Depositary Shares;Nasdaq
MTRX - Matrix Service Company - Common Stock;MTRX;Matrix Service Company - Common Stock;Nasdaq
MTSI - MACOM Technology Solutions Holdings, Inc. - Common Stock;MTSI;MACOM Technology Solutions Holdings, Inc. - Common Stock;Nasdaq
MTTR - Matterport, Inc. - Class A Common Stock;MTTR;Matterport, Inc. - Class A Common Stock;Nasdaq
MU - Micron Technology, Inc. - Common Stock;MU;Micron Technology, Inc. - Common Stock;Nasdaq
MULN - Mullen Automotive, Inc. - Common Stock;MULN;Mullen Automotive, Inc. - Common Stock;Nasdaq
MURA - Mural Oncology plc - Ordinary Shares;MURA;Mural Oncology plc - Ordinary Shares;Nasdaq
MVBF - MVB Financial Corp. - Common Stock;MVBF;MVB Financial Corp. - Common Stock;Nasdaq
MVIS - MicroVision, Inc. - Common Stock;MVIS;MicroVision, Inc. - Common Stock;Nasdaq
MVST - Microvast Holdings, Inc. - Common Stock;MVST;Microvast Holdings, Inc. - Common Stock;Nasdaq
MVSTW - Microvast Holdings, Inc. - Warrant;MVSTW;Microvast Holdings, Inc. - Warrant;Nasdaq
MXCT - MaxCyte, Inc. - Common Stock;MXCT;MaxCyte, Inc. - Common Stock;Nasdaq
MXL - MaxLinear, Inc - Common Stock;MXL;MaxLinear, Inc - Common Stock;Nasdaq
MYFW - First Western Financial, Inc. - Common Stock;MYFW;First Western Financial, Inc. - Common Stock;Nasdaq
MYGN - Myriad Genetics, Inc. - Common Stock;MYGN;Myriad Genetics, Inc. - Common Stock;Nasdaq
MYMD - MyMD Pharmaceuticals, Inc. - Common Stock;MYMD;MyMD Pharmaceuticals, Inc. - Common Stock;Nasdaq
MYNA - Mynaric AG - American Depository Shares;MYNA;Mynaric AG - American Depository Shares;Nasdaq
MYNZ - Mainz Biomed N.V. - Ordinary Shares;MYNZ;Mainz Biomed N.V. - Ordinary Shares;Nasdaq
MYPS - PLAYSTUDIOS, Inc.  - Class A Common Stock;MYPS;PLAYSTUDIOS, Inc.  - Class A Common Stock;Nasdaq
